Time	Open	High	Low	Close	Volume
2021-04-15 13:00:00	741.497	743.498	723.497	725.567	552	2186
2021-04-15 14:00:00	725.938	738.848	721.247	737.788	938	144
2021-04-15 15:00:00	737.787	739.658	727.057	729.847	689	446
2021-04-15 16:00:00	729.648	732.738	725.498	730.317	526	414
2021-04-15 17:00:00	730.408	735.937	724.267	735.098	561	124
2021-04-15 18:00:00	735.097	737.057	731.877	733.157	547	456
2021-04-15 19:00:00	733.058	738.867	731.637	738.867	684	274
2021-04-16 13:00:00	728.257	732.117	724.997	727.217	591	7156
2021-04-16 14:00:00	727.227	734.737	724.497	732.048	1121	266
2021-04-16 15:00:00	732.047	735.877	730.028	732.888	827	196
2021-04-16 16:00:00	732.888	749.338	731.918	745.568	871	194
2021-04-16 17:00:00	745.547	747.257	740.327	740.567	733	216
2021-04-16 18:00:00	740.568	742.088	736.578	742.008	773	104
2021-04-16 19:00:00	742.007	742.837	736.758	739.298	893	156
2021-04-19 13:00:00	719.418	724.927	702.388	707.997	827	2584
2021-04-19 14:00:00	708.077	708.198	691.738	701.787	1452	306
2021-04-19 15:00:00	701.818	716.548	699.948	710.557	1260	294
2021-04-19 16:00:00	710.498	718.817	708.227	712.827	1061	284
2021-04-19 17:00:00	712.947	716.388	711.617	712.997	857	226
2021-04-19 18:00:00	712.998	714.288	706.557	709.698	903	194
2021-04-19 19:00:00	709.698	714.828	707.658	714.537	1111	134
2021-04-20 13:00:00	714.417	735.188	713.997	730.627	741	5586
2021-04-20 14:00:00	730.628	737.148	720.348	721.588	1544	154
2021-04-20 15:00:00	721.688	724.537	711.287	718.237	1303	194
2021-04-20 16:00:00	718.297	723.267	713.587	715.358	934	136
2021-04-20 17:00:00	715.368	719.197	710.707	718.147	875	144
2021-04-20 18:00:00	718.107	720.747	714.788	716.838	744	256
2021-04-20 19:00:00	716.938	721.748	716.938	718.507	837	134
2021-04-21 13:00:00	704.348	709.568	697.868	709.108	697	6544
2021-04-21 14:00:00	709.108	718.616	705.707	717.246	1212	144
2021-04-21 15:00:00	717.286	730.156	716.877	727.306	1126	148
2021-04-21 16:00:00	727.416	731.347	722.706	723.906	872	208
2021-04-21 17:00:00	723.977	727.647	723.116	727.527	721	106
2021-04-21 18:00:00	727.527	731.417	725.946	729.477	811	216
2021-04-21 19:00:00	729.446	744.806	729.256	743.737	1104	178
2021-04-22 13:00:00	740.716	753.507	737.587	742.817	729	894
2021-04-22 14:00:00	742.727	747.356	737.807	742.356	1175	276
2021-04-22 15:00:00	742.356	743.887	733.276	734.286	997	248
2021-04-22 16:00:00	734.465	743.797	733.337	743.316	812	9
2021-04-22 17:00:00	743.317	745.626	721.476	722.846	1497	186
2021-04-22 18:00:00	722.846	728.217	717.996	723.967	1085	358
2021-04-22 19:00:00	723.967	729.306	718.007	719.347	1107	136
2021-04-23 13:00:00	718.526	729.776	715.386	728.857	616	4238
2021-04-23 14:00:00	728.967	732.226	726.457	727.447	1038	186
2021-04-23 15:00:00	727.506	737.286	727.446	734.026	876	208
2021-04-23 16:00:00	734.106	735.496	730.366	733.597	725	98
2021-04-23 17:00:00	733.596	733.707	730.316	731.146	584	238
2021-04-23 18:00:00	731.146	731.297	721.656	728.247	789	108
2021-04-23 19:00:00	728.356	731.167	725.656	728.986	872	198
2021-04-26 13:00:00	740.746	749.066	733.996	736.086	685	328
2021-04-26 14:00:00	736.087	740.697	732.507	736.717	1062	266
2021-04-26 15:00:00	736.766	741.637	736.327	738.076	806	178
2021-04-26 16:00:00	738.137	740.727	736.077	738.506	714	56
2021-04-26 17:00:00	738.496	739.356	734.996	735.337	784	148
2021-04-26 18:00:00	735.407	738.227	735.167	736.636	738	26
2021-04-26 19:00:00	736.636	740.517	733.496	737.697	1123	98
2021-04-27 13:00:00	717.756	723.886	707.086	709.977	711	1308
2021-04-27 14:00:00	709.977	712.886	705.096	708.487	1180	416
2021-04-27 15:00:00	708.567	717.877	705.796	713.556	918	66
2021-04-27 16:00:00	713.556	715.437	710.047	710.187	626	218
2021-04-27 17:00:00	710.186	711.336	707.386	707.576	591	188
2021-04-27 18:00:00	707.637	710.397	706.106	707.326	699	96
2021-04-27 19:00:00	707.326	709.846	703.256	704.607	901	58
2021-04-28 13:00:00	696.497	704.457	693.566	704.177	611	756
2021-04-28 14:00:00	704.147	708.446	698.347	700.797	938	236
2021-04-28 15:00:00	700.786	701.657	696.047	698.326	826	118
2021-04-28 16:00:00	698.387	699.067	694.196	698.776	770	146
2021-04-28 17:00:00	698.766	702.587	697.176	697.576	631	118
2021-04-28 18:00:00	697.576	702.547	694.996	700.716	949	418
2021-04-28 19:00:00	700.837	701.117	693.996	694.347	1013	166
2021-04-29 13:00:00	699.196	702.017	692.836	694.777	546	1838
2021-04-29 14:00:00	694.777	696.486	678.276	683.706	1314	66
2021-04-29 15:00:00	683.787	685.657	673.926	674.176	1086	206
2021-04-29 16:00:00	674.176	674.846	668.506	671.797	1090	258
2021-04-29 17:00:00	671.866	677.786	669.037	676.796	834	198
2021-04-29 18:00:00	676.817	683.837	673.856	683.556	804	116
2021-04-29 19:00:00	683.547	684.417	675.996	676.916	1038	146
2021-04-30 13:00:00	667.286	683.036	666.146	682.296	619	822
2021-04-30 14:00:00	682.297	699.947	682.096	696.116	1435	276
2021-04-30 15:00:00	696.196	704.967	692.527	703.486	1426	88
2021-04-30 16:00:00	703.527	708.926	700.797	708.387	1178	86
2021-04-30 17:00:00	708.396	715.377	702.806	705.827	1173	178
2021-04-30 18:00:00	705.856	708.336	702.496	702.566	1015	138
2021-04-30 19:00:00	702.477	709.836	700.396	709.546	1287	216
2021-05-03 13:00:00	703.076	705.387	689.086	692.107	517	1548
2021-05-03 14:00:00	692.107	703.486	690.497	691.697	1137	66
2021-05-03 15:00:00	691.777	692.906	682.506	685.796	1039	226
2021-05-03 16:00:00	685.857	689.436	683.686	685.247	737	176
2021-05-03 17:00:00	685.256	688.076	680.456	681.977	731	208
2021-05-03 18:00:00	681.977	685.057	681.416	682.067	713	206
2021-05-03 19:00:00	682.067	689.296	681.226	684.787	1071	196
2021-05-04 13:00:00	677.826	683.097	666.356	667.007	606	2178
2021-05-04 14:00:00	666.987	674.447	658.457	665.467	1364	326
2021-05-04 15:00:00	665.466	666.207	657.656	660.547	1139	268
2021-05-04 16:00:00	660.566	666.717	659.737	662.366	953	158
2021-05-04 17:00:00	662.367	668.786	661.146	662.857	819	116
2021-05-04 18:00:00	662.856	668.807	660.866	666.817	776	208
2021-05-04 19:00:00	666.816	673.967	663.446	673.636	961	298
2021-05-05 13:00:00	681.226	685.156	673.346	676.096	618	798
2021-05-05 14:00:00	676.116	679.466	667.417	676.777	1073	318
2021-05-05 15:00:00	676.757	681.937	675.016	678.466	775	326
2021-05-05 16:00:00	678.556	679.687	669.566	669.957	680	148
2021-05-05 17:00:00	670.027	675.326	668.537	673.067	604	176
2021-05-05 18:00:00	673.177	674.316	669.996	671.387	687	76
2021-05-05 19:00:00	671.427	673.197	667.307	671.066	888	206
2021-05-06 13:00:00	681.027	681.027	667.596	668.007	559	376
2021-05-06 14:00:00	668.007	669.696	656.097	659.627	1142	256
2021-05-06 15:00:00	659.646	666.697	649.996	663.207	1056	368
2021-05-06 16:00:00	663.116	669.667	661.196	666.546	763	278
2021-05-06 17:00:00	666.527	668.656	657.146	658.207	691	256
2021-05-06 18:00:00	658.217	661.425	652.637	654.606	953	176
2021-05-06 19:00:00	654.617	664.187	653.116	663.496	965	106
2021-05-07 13:00:00	665.777	672.896	660.096	669.086	530	476
2021-05-07 14:00:00	669.417	683.422	667.546	679.787	971	286
2021-05-07 15:00:00	679.786	681.887	674.496	675.236	770	88
2021-05-07 16:00:00	675.347	675.347	669.796	673.807	728	216
2021-05-07 17:00:00	673.846	674.387	665.706	665.706	757	128
2021-05-07 18:00:00	665.706	671.677	663.996	670.986	753	198
2021-05-07 19:00:00	671.057	674.326	668.996	672.037	862	46
2021-05-10 13:00:00	664.707	664.867	646.496	649.667	615	356
2021-05-10 14:00:00	649.836	654.706	643.546	645.247	1115	448
2021-05-10 15:00:00	645.317	646.287	640.496	645.516	959	166
2021-05-10 16:00:00	645.517	648.317	638.876	639.076	713	276
2021-05-10 17:00:00	638.997	641.046	635.006	638.336	852	196
2021-05-10 18:00:00	638.357	638.846	632.217	635.227	953	136
2021-05-10 19:00:00	635.167	636.956	627.596	628.997	1169	326
2021-05-11 13:00:00	598.277	625.216	595.536	624.516	757	1306
2021-05-11 14:00:00	624.516	625.396	600.247	607.977	1358	928
2021-05-11 15:00:00	608.166	618.226	602.046	614.656	1247	198
2021-05-11 16:00:00	614.636	621.657	609.246	611.237	1373	268
2021-05-11 17:00:00	611.236	624.787	610.256	619.356	962	198
2021-05-11 18:00:00	619.426	623.147	615.496	618.677	961	198
2021-05-11 19:00:00	618.677	626.867	615.496	615.496	1029	126
2021-05-12 13:00:00	602.197	620.126	601.426	614.937	671	486
2021-05-12 14:00:00	614.807	615.247	598.997	601.407	997	1086
2021-05-12 15:00:00	601.407	608.007	595.996	597.567	923	376
2021-05-12 16:00:00	597.607	604.056	592.137	602.556	971	226
2021-05-12 17:00:00	602.416	606.717	600.656	602.367	715	568
2021-05-12 18:00:00	602.227	602.937	597.576	597.576	787	436
2021-05-12 19:00:00	597.707	598.607	586.746	589.786	1065	256
2021-05-13 13:00:00	601.626	606.277	587.506	597.257	823	1328
2021-05-13 14:00:00	597.256	602.126	584.337	588.656	1614	268
2021-05-13 15:00:00	588.757	589.167	567.897	569.486	1423	206
2021-05-13 16:00:00	569.506	579.697	568.816	570.746	1291	238
2021-05-13 17:00:00	570.826	574.426	559.806	563.736	1401	238
2021-05-13 18:00:00	563.766	576.897	563.596	570.916	1453	258
2021-05-13 19:00:00	570.926	574.906	565.386	571.636	1424	188
2021-05-14 13:00:00	583.267	583.996	570.436	575.137	613	436
2021-05-14 14:00:00	575.137	592.697	572.096	587.477	1228	376
2021-05-14 15:00:00	587.556	589.306	578.496	582.786	939	148
2021-05-14 16:00:00	582.757	586.717	580.326	581.517	723	236
2021-05-14 17:00:00	581.517	581.687	575.496	577.876	706	276
2021-05-14 18:00:00	577.877	589.446	576.766	587.987	896	176
2021-05-14 19:00:00	588.016	591.247	585.147	589.516	1093	128
2021-05-17 13:00:00	575.316	589.536	573.296	581.567	657	558
2021-05-17 14:00:00	581.567	583.987	576.086	578.676	1213	206
2021-05-17 15:00:00	578.797	580.697	573.797	574.336	910	226
2021-05-17 16:00:00	574.337	576.587	572.276	572.506	785	96
2021-05-17 17:00:00	572.506	573.686	563.256	564.597	1025	168
2021-05-17 18:00:00	564.596	568.567	561.126	566.687	941	228
2021-05-17 19:00:00	566.757	576.767	564.536	576.676	984	166
2021-05-18 13:00:00	568.226	576.616	563.066	572.106	592	488
2021-05-18 14:00:00	572.136	590.116	570.147	587.447	1165	308
2021-05-18 15:00:00	587.457	596.207	583.536	587.646	1021	226
2021-05-18 16:00:00	587.647	588.586	583.157	584.396	842	246
2021-05-18 17:00:00	584.436	591.967	582.056	585.186	720	238
2021-05-18 18:00:00	585.177	586.387	575.996	578.217	891	266
2021-05-18 19:00:00	578.216	584.846	576.816	577.397	961	218
2021-05-19 13:00:00	552.116	558.997	547.987	550.606	1113	258
2021-05-19 14:00:00	550.786	561.632	546.976	554.486	1769	348
2021-05-19 15:00:00	554.487	558.226	551.007	555.176	1303	296
2021-05-19 16:00:00	555.166	562.426	553.276	556.326	1068	248
2021-05-19 17:00:00	556.326	566.106	556.326	560.087	912	328
2021-05-19 18:00:00	560.047	564.467	556.066	558.546	1530	306
2021-05-19 19:00:00	558.546	563.416	556.946	563.147	1284	258
2021-05-20 13:00:00	574.496	580.287	571.016	579.687	761	978
2021-05-20 14:00:00	579.916	584.367	578.316	579.327	1375	338
2021-05-20 15:00:00	579.487	582.406	577.067	580.417	1122	96
2021-05-20 16:00:00	580.476	580.476	574.687	576.636	1153	148
2021-05-20 17:00:00	576.636	582.196	575.636	579.717	961	208
2021-05-20 18:00:00	579.716	583.746	579.226	582.787	942	228
2021-05-20 19:00:00	582.907	588.766	581.806	586.477	1334	296
2021-05-21 13:00:00	596.122	596.217	585.156	592.807	764	491
2021-05-21 14:00:00	592.806	594.677	583.556	586.536	1361	228
2021-05-21 15:00:00	586.596	588.487	582.196	582.827	1190	188
2021-05-21 16:00:00	582.797	588.487	582.196	586.597	1107	206
2021-05-21 17:00:00	586.567	588.377	584.266	588.347	910	176
2021-05-21 18:00:00	588.366	589.887	585.996	587.547	935	98
2021-05-21 19:00:00	587.576	587.836	579.976	580.757	1220	148
2021-05-24 13:00:00	581.097	587.687	573.326	586.696	533	606
2021-05-24 14:00:00	586.906	599.367	586.346	595.027	1039	148
2021-05-24 15:00:00	595.007	601.047	594.226	598.896	823	336
2021-05-24 16:00:00	599.097	600.746	596.436	598.766	626	57
2021-05-24 17:00:00	598.837	606.577	598.766	604.496	802	146
2021-05-24 18:00:00	604.506	612.717	604.366	610.747	858	178
2021-05-24 19:00:00	610.776	614.377	606.036	606.657	995	188
2021-05-25 13:00:00	606.956	613.807	603.496	603.917	811	538
2021-05-25 14:00:00	603.846	606.657	599.196	602.947	1531	158
2021-05-25 15:00:00	602.916	603.417	595.696	600.026	1355	288
2021-05-25 16:00:00	600.037	601.617	598.076	600.426	1035	166
2021-05-25 17:00:00	600.427	604.436	598.466	603.367	992	76
2021-05-25 18:00:00	603.366	603.906	600.436	601.967	1047	198
2021-05-25 19:00:00	601.967	605.036	599.246	604.657	1238	196
2021-05-26 13:00:00	606.876	608.766	602.286	604.156	512	2128
2021-05-26 14:00:00	604.427	618.536	601.496	617.807	1296	326
2021-05-26 15:00:00	617.816	624.567	615.296	623.077	1203	228
2021-05-26 16:00:00	623.086	623.737	618.096	618.466	1077	118
2021-05-26 17:00:00	618.377	623.287	618.367	621.137	855	126
2021-05-26 18:00:00	621.236	626.087	621.136	624.337	620	248
2021-05-26 19:00:00	624.376	624.427	616.996	619.127	831	78
2021-05-27 13:00:00	620.056	627.497	616.196	625.706	576	448
2021-05-27 14:00:00	625.706	628.635	620.496	621.086	1122	448
2021-05-27 15:00:00	621.016	624.357	617.996	619.527	1017	288
2021-05-27 16:00:00	619.527	622.756	617.707	622.307	913	166
2021-05-27 17:00:00	622.306	623.267	618.936	619.826	929	128
2021-05-27 18:00:00	619.847	620.537	617.176	619.347	1006	86
2021-05-27 19:00:00	619.337	630.865	617.516	629.797	1175	126
2021-05-28 13:00:00	628.246	634.337	627.506	628.517	649	888
2021-05-28 14:00:00	628.436	631.587	622.307	623.936	1209	418
2021-05-28 15:00:00	624.047	627.537	623.676	624.286	1003	156
2021-05-28 16:00:00	624.307	630.517	624.196	629.667	899	126
2021-05-28 17:00:00	629.667	632.817	628.386	630.047	945	126
2021-05-28 18:00:00	629.956	635.537	629.527	635.176	978	118
2021-05-28 19:00:00	635.177	635.457	624.147	625.587	1166	136
2021-06-01 13:00:00	627.347	633.617	624.326	630.606	607	446
2021-06-01 14:00:00	630.607	632.097	623.016	624.397	1162	266
2021-06-01 15:00:00	624.407	626.447	622.147	625.367	832	236
2021-06-01 16:00:00	625.387	628.077	624.006	626.777	739	196
2021-06-01 17:00:00	626.636	626.967	624.126	625.056	724	158
2021-06-01 18:00:00	625.057	626.776	624.326	625.236	715	86
2021-06-01 19:00:00	625.247	625.867	620.517	623.666	924	96
2021-06-02 13:00:00	620.107	623.166	614.006	615.006	575	1086
2021-06-02 14:00:00	615.007	615.857	604.256	604.806	1276	118
2021-06-02 15:00:00	604.757	608.447	604.116	605.516	1145	76
2021-06-02 16:00:00	605.596	606.597	600.117	604.217	1077	58
2021-06-02 17:00:00	604.216	604.857	599.046	600.017	914	28
2021-06-02 18:00:00	600.017	605.557	599.366	605.316	836	96
2021-06-02 19:00:00	605.167	606.487	602.596	604.647	1025	226
2021-06-03 13:00:00	601.026	603.697	592.096	599.597	849	978
2021-06-03 14:00:00	599.737	604.427	594.407	604.326	1567	266
2021-06-03 15:00:00	604.356	604.467	597.496	598.526	971	218
2021-06-03 16:00:00	598.636	603.136	598.206	603.016	748	148
2021-06-03 17:00:00	603.067	603.267	579.996	581.506	1014	156
2021-06-03 18:00:00	581.556	583.956	575.186	576.026	1226	278
2021-06-03 19:00:00	576.016	580.732	571.227	572.647	1283	238
2021-06-04 13:00:00	579.596	591.957	577.156	591.706	643	408
2021-06-04 14:00:00	591.826	598.536	590.767	593.156	1056	428
2021-06-04 15:00:00	593.157	595.617	590.996	593.046	707	76
2021-06-04 16:00:00	593.107	594.437	591.796	593.096	469	266
2021-06-04 17:00:00	593.096	600.227	592.647	599.546	654	328
2021-06-04 18:00:00	599.496	600.577	596.236	599.087	588	288
2021-06-04 19:00:00	599.146	599.387	595.726	599.226	761	78
2021-06-07 13:00:00	591.097	594.826	586.206	588.497	675	876
2021-06-07 14:00:00	588.496	588.597	582.776	584.436	837	438
2021-06-07 15:00:00	584.437	588.507	583.396	587.936	710	296
2021-06-07 16:00:00	587.937	593.607	587.036	589.336	522	86
2021-06-07 17:00:00	589.446	590.847	586.456	589.276	495	58
2021-06-07 18:00:00	589.276	603.647	589.276	602.086	604	208
2021-06-07 19:00:00	602.086	608.087	601.596	604.806	759	42
2021-06-08 13:00:00	622.536	622.886	612.126	614.007	627	818
2021-06-08 14:00:00	614.566	615.476	601.646	603.086	893	308
2021-06-08 15:00:00	603.156	604.526	595.496	600.856	874	128
2021-06-08 16:00:00	600.886	604.277	598.007	601.717	589	368
2021-06-08 17:00:00	601.717	604.157	597.786	600.837	531	146
2021-06-08 18:00:00	600.837	605.926	599.697	603.727	550	156
2021-06-08 19:00:00	603.766	604.276	599.996	603.197	665	138
2021-06-09 13:00:00	602.007	611.606	601.496	603.026	551	376
2021-06-09 14:00:00	603.106	608.276	600.416	605.556	723	808
2021-06-09 15:00:00	605.557	607.237	598.496	599.447	602	166
2021-06-09 16:00:00	599.447	604.316	598.357	603.967	460	28
2021-06-09 17:00:00	604.037	604.455	598.696	600.636	486	206
2021-06-09 18:00:00	600.636	602.477	599.796	599.857	432	208
2021-06-09 19:00:00	599.797	600.936	597.547	598.677	608	136
2021-06-10 13:00:00	603.587	612.077	600.496	608.297	527	456
2021-06-10 14:00:00	608.456	615.512	605.206	608.637	897	468
2021-06-10 15:00:00	608.637	610.547	606.277	607.717	517	216
2021-06-10 16:00:00	607.567	614.827	606.447	612.696	513	436
2021-06-10 17:00:00	612.796	616.436	610.527	614.826	531	138
2021-06-10 18:00:00	614.827	615.237	610.876	612.276	445	456
2021-06-10 19:00:00	612.426	612.497	607.746	609.957	576	348
2021-06-11 13:00:00	610.087	610.196	601.506	604.606	505	546
2021-06-11 14:00:00	604.417	607.627	602.436	604.137	686	306
2021-06-11 15:00:00	604.157	606.667	601.596	605.337	513	186
2021-06-11 16:00:00	605.337	611.337	604.496	610.516	616	306
2021-06-11 17:00:00	610.526	612.486	609.116	611.077	467	98
2021-06-11 18:00:00	610.996	611.287	608.116	608.176	403	208
2021-06-11 19:00:00	608.176	610.107	605.146	609.626	630	258
2021-06-14 13:00:00	612.076	625.037	609.016	622.507	616	478
2021-06-14 14:00:00	622.507	623.157	615.426	617.827	771	216
2021-06-14 15:00:00	618.057	618.696	614.997	617.457	562	246
2021-06-14 16:00:00	617.457	618.776	613.756	615.667	518	246
2021-06-14 17:00:00	615.677	621.796	611.676	621.056	595	176
2021-06-14 18:00:00	621.067	622.416	615.196	616.007	541	186
2021-06-14 19:00:00	615.996	617.547	613.436	617.226	666	188
2021-06-15 13:00:00	616.236	616.716	609.596	611.247	449	458
2021-06-15 14:00:00	611.426	612.097	606.187	607.226	969	578
2021-06-15 15:00:00	607.227	610.565	604.056	605.327	772	196
2021-06-15 16:00:00	605.316	606.316	600.816	601.367	557	178
2021-06-15 17:00:00	601.367	604.646	600.497	603.916	535	266
2021-06-15 18:00:00	604.136	605.877	600.996	601.416	514	228
2021-06-15 19:00:00	601.356	601.977	598.226	599.196	1033	228
2021-06-16 13:00:00	596.856	603.196	595.136	597.407	443	788
2021-06-16 14:00:00	597.527	602.206	596.206	597.396	631	436
2021-06-16 15:00:00	597.457	599.166	593.496	598.897	601	156
2021-06-16 16:00:00	598.967	601.356	595.176	601.237	504	33
2021-06-16 17:00:00	601.197	606.406	600.406	603.027	562	116
2021-06-16 18:00:00	603.026	603.957	595.186	602.846	967	148
2021-06-16 19:00:00	602.857	608.396	602.366	604.526	859	756
2021-06-17 13:00:00	601.507	611.566	601.246	609.997	462	476
2021-06-17 14:00:00	610.066	613.807	607.237	612.026	832	338
2021-06-17 15:00:00	612.237	619.226	611.857	614.887	949	166
2021-06-17 16:00:00	614.897	617.397	611.496	614.647	773	246
2021-06-17 17:00:00	614.807	621.367	614.706	619.747	652	266
2021-06-17 18:00:00	619.877	621.096	617.576	618.517	590	66
2021-06-17 19:00:00	618.536	619.747	615.816	616.147	742	158
2021-06-18 13:00:00	613.247	620.186	611.686	616.377	546	1196
2021-06-18 14:00:00	616.377	617.517	613.196	616.177	770	726
2021-06-18 15:00:00	616.186	618.216	613.667	618.087	643	288
2021-06-18 16:00:00	618.087	627.446	617.766	626.257	791	96
2021-06-18 17:00:00	626.257	628.296	622.196	622.596	638	126
2021-06-18 18:00:00	622.597	625.047	617.586	618.117	623	246
2021-06-18 19:00:00	618.066	624.287	617.276	623.066	768	278
2021-06-21 13:00:00	624.056	627.266	612.116	615.406	626	498
2021-06-21 14:00:00	615.677	617.297	608.886	614.417	788	96
2021-06-21 15:00:00	614.436	621.177	614.276	619.166	636	208
2021-06-21 16:00:00	619.286	624.606	618.866	622.357	512	188
2021-06-21 17:00:00	622.467	629.422	621.076	627.956	582	196
2021-06-21 18:00:00	628.006	631.316	624.996	628.226	598	198
2021-06-21 19:00:00	628.096	629.516	620.006	620.697	724	238
2021-06-22 13:00:00	618.257	625.706	615.226	619.316	481	416
2021-06-22 14:00:00	619.317	622.747	616.307	620.817	716	446
2021-06-22 15:00:00	620.807	626.846	620.726	624.276	673	276
2021-06-22 16:00:00	624.406	628.526	624.356	626.446	445	78
2021-06-22 17:00:00	626.576	627.277	622.146	624.486	467	118
2021-06-22 18:00:00	624.537	626.736	622.657	625.586	397	136
2021-06-22 19:00:00	625.696	627.957	622.546	623.417	634	168
2021-06-23 13:00:00	631.556	648.407	630.006	647.097	763	718
2021-06-23 14:00:00	647.366	655.987	644.577	652.316	1012	278
2021-06-23 15:00:00	652.417	653.146	646.576	649.447	673	76
2021-06-23 16:00:00	649.447	653.63	649.097	651.286	524	356
2021-06-23 17:00:00	651.387	655.836	651.286	653.476	506	66
2021-06-23 18:00:00	653.496	655.1	651.176	654.477	522	308
2021-06-23 19:00:00	654.466	657.096	652.846	656.297	783	138
2021-06-24 13:00:00	674.437	681.637	667.296	680.837	807	696
2021-06-24 14:00:00	681.076	687.586	677.507	685.997	1148	928
2021-06-24 15:00:00	685.996	695.536	685.896	693.897	1083	248
2021-06-24 16:00:00	693.837	697.536	688.356	689.616	891	156
2021-06-24 17:00:00	689.697	692.677	677.996	683.837	801	76
2021-06-24 18:00:00	683.836	689.046	681.066	685.776	691	258
2021-06-24 19:00:00	685.746	686.617	675.996	678.896	869	128
2021-06-25 13:00:00	688.997	693.557	680.206	682.906	654	1136
2021-06-25 14:00:00	683.067	687.737	677.106	683.456	982	136
2021-06-25 15:00:00	683.456	684.206	678.766	678.877	671	338
2021-06-25 16:00:00	678.877	679.146	671.226	676.877	796	306
2021-06-25 17:00:00	676.827	677.616	670.016	671.747	626	176
2021-06-25 18:00:00	671.746	675.816	670.496	674.717	586	168
2021-06-25 19:00:00	674.716	675.356	668.667	671.547	843	248
2021-06-28 13:00:00	671.497	685.787	670.196	685.196	544	1426
2021-06-28 14:00:00	685.236	694.586	684.546	688.077	865	768
2021-06-28 15:00:00	688.127	692.396	686.996	687.686	550	346
2021-06-28 16:00:00	687.686	689.867	686.406	687.766	424	298
2021-06-28 17:00:00	687.797	688.347	682.036	683.647	483	286
2021-06-28 18:00:00	683.646	688.637	681.556	688.167	498	338
2021-06-28 19:00:00	688.256	689.766	687.056	688.077	600	218
2021-06-29 13:00:00	684.196	687.166	678.457	682.356	460	738
2021-06-29 14:00:00	682.356	683.317	675.767	679.337	725	778
2021-06-29 15:00:00	679.337	682.36	677.246	682.126	476	246
2021-06-29 16:00:00	682.127	683.187	677.996	679.876	372	186
2021-06-29 17:00:00	679.726	681.036	677.796	680.456	350	258
2021-06-29 18:00:00	680.457	680.966	677.217	678.717	348	166
2021-06-29 19:00:00	678.727	682.117	678.457	680.547	474	86
2021-06-30 13:00:00	679.367	687.86	678.496	683.607	450	1036
2021-06-30 14:00:00	683.607	691.026	682.086	689.576	688	776
2021-06-30 15:00:00	689.497	692.697	686.687	689.237	579	616
2021-06-30 16:00:00	689.236	689.237	681.706	684.136	525	108
2021-06-30 17:00:00	684.136	685.667	683.266	683.977	332	238
2021-06-30 18:00:00	684.006	685.586	681.786	683.997	338	338
2021-06-30 19:00:00	683.997	684.587	678.096	679.407	569	326
2021-07-01 13:00:00	683.547	687.887	676.276	678.287	542	1956
2021-07-01 14:00:00	678.286	683.826	672.687	682.596	909	798
2021-07-01 15:00:00	682.646	683.077	676.196	681.207	603	198
2021-07-01 16:00:00	681.207	681.837	675.796	675.996	403	226
2021-07-01 17:00:00	675.827	678.257	674.226	675.346	453	336
2021-07-01 18:00:00	675.347	677.517	674.226	675.467	378	336
2021-07-01 19:00:00	675.546	679.647	674.996	677.506	663	148
2021-07-02 13:00:00	678.786	699.936	678.546	688.836	785	428
2021-07-02 14:00:00	688.916	688.947	672.996	675.246	887	208
2021-07-02 15:00:00	675.246	683.067	674.936	679.387	751	228
2021-07-02 16:00:00	679.602	680.257	675.396	676.626	594	91
2021-07-02 17:00:00	676.726	682.416	676.316	679.547	597	268
2021-07-02 18:00:00	679.547	680.537	676.996	679.367	482	266
2021-07-02 19:00:00	679.306	679.557	676.217	678.735	754	98
2021-07-06 13:00:00	681.756	683.597	657.496	662.256	696	148
2021-07-06 14:00:00	661.597	667.197	659.596	663.446	1000	966
2021-07-06 15:00:00	663.606	665.156	655.376	657.856	772	398
2021-07-06 16:00:00	657.766	657.827	651.266	654.917	827	238
2021-07-06 17:00:00	654.917	658.217	653.636	656.567	505	336
2021-07-06 18:00:00	656.587	657.706	653.566	654.737	430	176
2021-07-06 19:00:00	654.736	660.706	654.236	659.206	668	258
2021-07-07 13:00:00	664.225	665.427	652.766	653.497	571	189
2021-07-07 14:00:00	653.496	653.666	638.246	643.497	1305	368
2021-07-07 15:00:00	643.496	648.837	641.556	646.906	565	298
2021-07-07 16:00:00	646.946	647.402	643.146	643.896	674	418
2021-07-07 17:00:00	644.077	645.847	642.336	645.817	593	286
2021-07-07 18:00:00	645.817	648.627	642.647	645.166	667	306
2021-07-07 19:00:00	645.167	646.737	643.577	644.606	437	256
2021-07-08 13:00:00	628.326	636.787	620.296	630.526	591	438
2021-07-08 14:00:00	630.527	641.727	628.996	635.346	1027	866
2021-07-08 15:00:00	635.347	643.686	634.496	643.376	634	406
2021-07-08 16:00:00	643.536	648.707	642.396	646.677	589	118
2021-07-08 17:00:00	646.806	651.696	645.996	647.896	525	188
2021-07-08 18:00:00	647.916	649.82	646.076	649.557	455	188
2021-07-08 19:00:00	649.457	654.247	646.497	652.877	614	186
2021-07-09 13:00:00	653.146	658.297	647.046	650.746	498	278
2021-07-09 14:00:00	650.746	653.687	648.326	650.626	602	418
2021-07-09 15:00:00	650.687	653.397	649.786	652.046	460	76
2021-07-09 16:00:00	652.087	658.787	651.266	658.157	540	116
2021-07-09 17:00:00	658.217	658.217	652.717	654.227	389	116
2021-07-09 18:00:00	654.297	656.037	652.997	654.906	382	196
